date,platform,campaign_type,industry,country,impressions,clicks,CTR,CPC,ad_spend,conversions,CPA,revenue,ROAS,month,day,year,quarter,profit,cluster,segment,pca1,pca2
8/24/2024,TikTok Ads,Video,E-commerce,Australia,185510,9739,0.0525,2.05,19964.95,461,43.31,116711.4,5.85,8,24,2024,3,96746.45,2,High ROAS,0.11428209597695915,0.8092896337860526
8/20/2024,TikTok Ads,Search,EdTech,Germany,135992,8023,0.059,0.4,3209.2,640,5.01,50560.98,15.76,8,20,2024,3,47351.780000000006,2,High ROAS,1.8743641645575813,0.9491908120258985
1/16/2024,Google Ads,Search,EdTech,Germany,192593,4949,0.0257,1.83,9056.67,172,52.66,20836.16,2.3,1,16,2024,1,11779.49,0,Medium ROAS,-0.655098472,-0.671007392
12/30/2024,Meta Ads,Search,EdTech,UAE,18487,693,0.0375,0.49,339.57,36,9.43,7765.15,22.87,12,30,2024,4,7425.58,2,High ROAS,2.3697937890745915,-0.35591992
11/24/2024,Meta Ads,Video,EdTech,UK,88452,3361,0.038,1.63,5478.43,180,30.44,8119.45,1.48,11,24,2024,4,2641.0199999999995,0,Medium ROAS,-0.259433045,-0.025846799
10/16/2024,TikTok Ads,Display,Fintech,USA,178714,7559,0.0423,1.14,8617.26,312,27.62,39985.98,4.64,10,16,2024,4,31368.72,0,Medium ROAS,0.16222519343562816,0.1793307349575737
7/5/2024,TikTok Ads,Display,SaaS,UK,113190,3984,0.0352,1.41,5617.44,172,32.66,10269.39,1.83,7,5,2024,3,4651.95,0,Medium ROAS,-0.284078082,-0.184060839
4/13/2024,Meta Ads,Video,E-commerce,Australia,126103,4300,0.0341,1.09,4687,313,14.97,18027.88,3.85,4,13,2024,2,13340.880000000001,0,Medium ROAS,0.2208471703395942,-0.329196398
12/21/2024,Google Ads,Search,Healthcare,India,101355,4459,0.044,2.55,11370.45,122,93.2,10455.25,0.92,12,21,2024,4,-915.2,1,Low ROAS,-1.328959247,0.5392893250626125
2/16/2024,Google Ads,Display,EdTech,Canada,197974,4375,0.0221,2.43,10631.25,347,30.64,73971.79,6.96,2,16,2024,1,63340.53999999999,0,Medium ROAS,0.18251889988980036,-1.003779187
4/7/2024,Meta Ads,Shopping,Fintech,UK,49261,724,0.0147,0.62,448.88,31,14.48,1397.37,3.11,4,7,2024,2,948.4899999999999,0,Medium ROAS,-0.018392094,-1.444970006
1/31/2024,TikTok Ads,Shopping,SaaS,India,174668,10916,0.0625,0.63,6877.08,310,22.18,37599.64,5.47,1,31,2024,1,30722.559999999998,2,High ROAS,0.5183586005160519,1.3203689383177768
10/16/2024,Google Ads,Shopping,Fintech,USA,163178,5172,0.0317,2.21,11430.12,325,35.17,14305.21,1.25,10,16,2024,4,2875.0899999999983,0,Medium ROAS,-0.418763355,-0.371775505
11/17/2024,TikTok Ads,Search,EdTech,USA,105726,8542,0.0808,1.4,11958.8,662,18.06,104498.78,8.74,11,17,2024,4,92539.98,2,High ROAS,1.0954891494355044,2.329718619721964
2/12/2024,TikTok Ads,Display,Healthcare,UAE,74285,2094,0.0282,0.63,1319.22,92,14.34,18972.8,14.38,2,12,2024,1,17653.579999999998,0,Medium ROAS,1.3016385423427372,-0.785879876
1/29/2024,Google Ads,Display,EdTech,USA,168471,6014,0.0357,0.97,5833.58,117,49.86,25231.33,4.33,1,29,2024,1,19397.75,0,Medium ROAS,-0.304550565,-0.123920033
10/9/2024,TikTok Ads,Search,E-commerce,UK,128295,4695,0.0366,0.84,3943.8,276,14.29,42279.01,10.72,10,9,2024,4,38335.21,0,Medium ROAS,0.9857503153642698,-0.260817838
11/26/2024,Meta Ads,Search,Healthcare,Australia,109777,2722,0.0248,1.44,3919.68,170,23.06,47040.47,12,11,26,2024,4,43120.79,0,Medium ROAS,0.8710334993449754,-0.927458009
9/17/2024,TikTok Ads,Video,Healthcare,UAE,153537,7277,0.0474,1,7277,175,41.58,48117.42,6.61,9,17,2024,3,40840.42,2,High ROAS,0.1801435216962817,0.5002861996630386
8/30/2024,Google Ads,Shopping,Fintech,Germany,20915,913,0.0437,1.03,940.39,37,25.42,3637.08,3.87,8,30,2024,3,2696.69,0,Medium ROAS,0.1296261008789009,0.26115671674293794
7/26/2024,Meta Ads,Search,EdTech,UK,29992,605,0.0202,0.61,369.05,35,10.54,5311.42,14.39,7,26,2024,3,4942.37,0,Medium ROAS,1.297433870383413,-1.261541753
3/5/2024,Meta Ads,Search,Fintech,UK,187461,2511,0.0134,1.7,4268.7,189,22.59,16540.06,3.87,3,5,2024,1,12271.36,0,Medium ROAS,-0.086001421,-1.500933701
5/17/2024,Google Ads,Display,E-commerce,Australia,107885,3344,0.031,2.09,6988.96,262,26.68,51456.48,7.36,5,17,2024,2,44467.520000000004,0,Medium ROAS,0.36953586183363496,-0.506695855
5/23/2024,Google Ads,Video,E-commerce,Germany,162242,5110,0.0315,2.67,13643.7,118,115.62,30643.55,2.25,5,23,2024,2,16999.85,1,Low ROAS,-1.67543374,-0.122250905
5/6/2024,Meta Ads,Video,EdTech,USA,34404,1204,0.035,1.42,1709.68,94,18.19,17655.16,10.33,5,6,2024,2,15945.48,0,Medium ROAS,0.8643017272539948,-0.335985439
11/2/2024,Meta Ads,Display,EdTech,Australia,133773,3491,0.0261,1.83,6388.53,181,35.3,21663.32,3.39,11,2,2024,4,15274.79,0,Medium ROAS,-0.241756987,-0.718262196
8/3/2024,Google Ads,Video,SaaS,Canada,185948,5373,0.0289,0.73,3922.29,82,47.83,15594.76,3.98,8,3,2024,3,11672.470000000001,0,Medium ROAS,-0.366611927,-0.52032017
7/13/2024,Google Ads,Shopping,Healthcare,Australia,98375,1898,0.0193,3.35,6358.3,45,141.3,2253.91,0.35,7,13,2024,3,-4104.39,1,Low ROAS,-2.418461294,-0.72066837
7/22/2024,Google Ads,Video,Healthcare,USA,190826,12174,0.0638,1.75,21304.5,933,22.83,139478.01,6.55,7,22,2024,3,118173.51000000001,2,High ROAS,0.6336846579197206,1.3861354691237515
7/7/2024,Meta Ads,Display,Healthcare,UAE,105050,3077,0.0293,0.5,1538.5,206,7.47,55580.46,36.13,7,7,2024,3,54041.96,2,High ROAS,3.743833572475147,-0.979502755
7/19/2024,Google Ads,Shopping,E-commerce,India,52547,2806,0.0534,2.15,6032.9,47,128.36,13262.4,2.2,7,19,2024,3,7229.5,1,Low ROAS,-1.705889805,1.188015689545412
5/15/2024,Google Ads,Search,Healthcare,India,139648,4398,0.0315,3,13194,347,38.02,82597.15,6.26,5,15,2024,2,69403.15,0,Medium ROAS,0.06483128753900307,-0.427620654
6/21/2024,TikTok Ads,Search,Fintech,Germany,186434,8743,0.0469,1.65,14425.95,87,165.82,21530.58,1.49,6,21,2024,2,7104.630000000001,1,Low ROAS,-2.471959164,0.9462835032404777
7/29/2024,Google Ads,Search,Fintech,Germany,63001,3181,0.0505,1.48,4707.88,94,50.08,3324.55,0.71,7,29,2024,3,-1383.33,0,Medium ROAS,-0.565087204,0.7717947833196331
4/12/2024,Meta Ads,Shopping,E-commerce,UK,132343,3507,0.0265,1.14,3997.98,238,16.8,17184.94,4.3,4,12,2024,2,13186.96,0,Medium ROAS,0.17170641394848943,-0.767432419
6/19/2024,Google Ads,Shopping,Healthcare,UK,172570,3692,0.0214,2.16,7974.72,53,150.47,15699.11,1.97,6,19,2024,2,7724.39,1,Low ROAS,-2.382849137,-0.585650573
4/9/2024,Google Ads,Video,Fintech,UAE,196510,10316,0.0525,2,20632,282,73.16,66245.27,3.21,4,9,2024,2,45613.270000000004,1,Low ROAS,-0.672019644,0.9385637660146556
5/13/2024,Google Ads,Display,EdTech,Canada,140875,6818,0.0484,2.25,15340.5,142,108.03,28774.25,1.88,5,13,2024,2,13433.75,1,Low ROAS,-1.439416296,0.8335648740804679
8/2/2024,TikTok Ads,Shopping,SaaS,USA,50955,3892,0.0764,1.27,4942.84,224,22.07,60995.17,12.34,8,2,2024,3,56052.33,2,High ROAS,1.3727614768378071,2.050040368622491
10/19/2024,Google Ads,Search,Fintech,USA,103991,3067,0.0295,2.59,7943.53,142,55.94,36045.3,4.54,10,19,2024,4,28101.770000000004,0,Medium ROAS,-0.438996925,-0.464237394
10/25/2024,Google Ads,Video,EdTech,Germany,22637,876,0.0387,1.22,1068.72,16,66.8,2623.14,2.45,10,25,2024,4,1554.4199999999998,0,Medium ROAS,-0.765349555,0.1270692163946313
12/20/2024,Meta Ads,Display,Fintech,Canada,86099,2910,0.0338,2.19,6372.9,194,32.85,39485.52,6.2,12,20,2024,4,33112.619999999995,0,Medium ROAS,0.1659347039802138,-0.311415114
11/8/2024,Meta Ads,Display,Fintech,UAE,181950,2401,0.0132,0.67,1608.67,168,9.58,30028.61,18.67,11,8,2024,4,28419.940000000002,0,Medium ROAS,1.7086196433193044,-1.715713102
6/11/2024,Meta Ads,Video,E-commerce,Australia,102229,2146,0.021,0.61,1309.06,52,25.17,14121.79,10.79,6,11,2024,2,12812.730000000001,0,Medium ROAS,0.6734133689728847,-1.127097255
9/22/2024,TikTok Ads,Video,SaaS,Germany,53167,2536,0.0477,0.44,1115.84,145,7.7,11216.46,10.05,9,22,2024,3,10100.619999999999,2,High ROAS,1.1224526105819186,0.36613781026948083
5/6/2024,Meta Ads,Shopping,SaaS,Canada,10177,413,0.0406,1.85,764.05,16,47.75,4058.36,5.31,5,6,2024,2,3294.3100000000004,0,Medium ROAS,-0.121858688,0.14181713435394164
12/8/2024,Meta Ads,Shopping,E-commerce,Canada,67714,738,0.0109,1.11,819.18,17,48.19,1445.84,1.76,12,8,2024,4,626.66,0,Medium ROAS,-0.765679318,-1.536321752
10/23/2024,Google Ads,Shopping,Fintech,UK,51032,3036,0.0595,2.23,6770.28,195,34.72,18761.36,2.77,10,23,2024,4,11991.080000000002,2,High ROAS,-0.007492256,1.2182780467418852
8/11/2024,TikTok Ads,Display,SaaS,USA,68474,4923,0.0719,0.47,2313.81,198,11.69,32574.4,14.08,8,11,2024,3,30260.59,2,High ROAS,1.6945921478645116,1.7359659578367144
8/12/2024,TikTok Ads,Video,SaaS,Australia,12838,784,0.0611,0.42,329.28,56,5.88,2887.05,8.77,8,12,2024,3,2557.7700000000004,2,High ROAS,1.1334718846585279,1.1488057657801414
6/5/2024,Google Ads,Display,Healthcare,UK,151595,9262,0.0611,1.76,16301.12,572,28.5,85249.68,5.23,6,5,2024,2,68948.56,2,High ROAS,0.37367145222709114,1.263332705713544
4/11/2024,TikTok Ads,Video,E-commerce,Germany,38799,1303,0.0336,0.33,429.99,51,8.43,4095.81,9.53,4,11,2024,2,3665.8199999999997,0,Medium ROAS,0.9320916416651222,-0.441332747
6/23/2024,Google Ads,Video,SaaS,Australia,121565,2601,0.0214,2.04,5306.04,176,30.15,34156.84,6.44,6,23,2024,2,28850.799999999996,0,Medium ROAS,0.12934326116384173,-1.040327172
9/11/2024,Meta Ads,Display,E-commerce,Canada,38762,1007,0.026,0.68,684.76,16,42.8,3871.2,5.65,9,11,2024,3,3186.4399999999996,0,Medium ROAS,-0.128857469,-0.72302023
2/18/2024,Meta Ads,Search,E-commerce,India,32410,693,0.0214,1.79,1240.47,21,59.07,678.51,0.55,2,18,2024,1,-561.96,0,Medium ROAS,-0.987344542,-0.879225463
3/29/2024,TikTok Ads,Video,EdTech,Australia,134132,4694,0.035,0.82,3849.08,306,12.58,52932.5,13.75,3,29,2024,1,49083.42,2,High ROAS,1.3234671655496546,-0.391741856
1/28/2024,Google Ads,Display,E-commerce,Australia,38005,1489,0.0392,1.51,2248.39,79,28.46,23043.93,10.25,1,28,2024,1,20795.54,0,Medium ROAS,0.7185130313571743,-0.057496185
1/15/2024,Google Ads,Search,E-commerce,India,91348,2914,0.0319,1.73,5041.22,98,51.44,14981.67,2.97,1,15,2024,1,9940.45,0,Medium ROAS,-0.509176629,-0.323736219
8/22/2024,Google Ads,Display,E-commerce,UK,87607,3661,0.0418,3.15,11532.15,106,108.79,31383.75,2.72,8,22,2024,3,19851.6,1,Low ROAS,-1.420217881,0.4453559315789139
2/1/2024,TikTok Ads,Shopping,Fintech,India,95288,7108,0.0746,0.51,3625.08,454,7.98,132401.61,36.52,2,1,2024,1,128776.52999999998,2,High ROAS,4.170711469754248,1.6381394508468303
9/28/2024,TikTok Ads,Video,Healthcare,UK,68620,3602,0.0525,0.48,1728.96,134,12.9,22980.94,13.29,9,28,2024,3,21251.98,2,High ROAS,1.4212593168024568,0.6264749053610197
7/6/2024,TikTok Ads,Video,Healthcare,Australia,95975,3848,0.0401,1.78,6849.44,66,103.78,6246.82,0.91,7,6,2024,3,-602.62,1,Low ROAS,-1.542984601,0.34957547932776023
12/12/2024,Google Ads,Shopping,SaaS,Canada,162064,5607,0.0346,2.42,13568.94,77,176.22,8174.03,0.6,12,12,2024,4,-5394.91,1,Low ROAS,-2.849712911,0.27958107303399693
5/18/2024,Meta Ads,Search,Fintech,USA,57712,848,0.0147,0.9,763.2,64,11.93,2136.83,2.8,5,18,2024,2,1373.6299999999999,0,Medium ROAS,-0.008254145,-1.450251217
6/29/2024,Meta Ads,Shopping,Fintech,Germany,147412,3670,0.0249,1.17,4293.9,162,26.51,38717.46,9.02,6,29,2024,2,34423.56,0,Medium ROAS,0.49615066633410415,-0.877951058
2/6/2024,Google Ads,Display,E-commerce,UAE,79525,2298,0.0289,1.58,3630.84,119,30.51,21777.03,6,2,6,2024,1,18146.19,0,Medium ROAS,0.14161861631735495,-0.600582336
4/18/2024,Meta Ads,Shopping,E-commerce,UK,78480,1389,0.0177,1.69,2347.41,19,123.55,2972.32,1.27,4,18,2024,2,624.9100000000003,1,Low ROAS,-2.034018892,-0.88309021
3/11/2024,TikTok Ads,Display,SaaS,UK,165232,7617,0.0461,0.77,5865.09,601,9.76,102707.85,17.51,3,11,2024,1,96842.76000000001,2,High ROAS,1.868164770989679,0.20028612933027054
5/18/2024,Google Ads,Display,SaaS,UAE,13294,583,0.0439,1.38,804.54,46,17.49,11553.7,14.36,5,18,2024,2,10749.16,2,High ROAS,1.3827447780380018,0.13305491039573036
11/16/2024,Meta Ads,Video,EdTech,UK,55333,852,0.0154,1.05,894.6,66,13.55,12295.52,13.74,11,16,2024,4,11400.92,0,Medium ROAS,1.135526183817873,-1.522004587
9/24/2024,Meta Ads,Display,Fintech,UK,177027,6160,0.0348,1.23,7576.8,220,34.44,59390.91,7.84,9,24,2024,3,51814.11,0,Medium ROAS,0.32238418925624845,-0.265849572
11/10/2024,Meta Ads,Search,E-commerce,USA,21679,448,0.0207,0.89,398.72,31,12.86,3556.66,8.92,11,10,2024,4,3157.9399999999996,0,Medium ROAS,0.6799681139838311,-1.165925023
7/9/2024,Google Ads,Search,Healthcare,UK,18601,706,0.038,2,1412,54,26.15,3302.39,2.34,7,9,2024,3,1890.3899999999999,0,Medium ROAS,-0.095244908,-0.049596995
11/29/2024,Google Ads,Shopping,Healthcare,UAE,146583,2990,0.0204,1.61,4813.9,114,42.23,8660.28,1.8,11,29,2024,4,3846.380000000001,0,Medium ROAS,-0.577938683,-1.007419584
11/17/2024,Google Ads,Shopping,Fintech,Australia,46745,2140,0.0458,3.44,7361.6,38,193.73,5289.97,0.72,11,17,2024,4,-2071.63,1,Low ROAS,-3.035843044,0.9852576731206772
12/9/2024,Google Ads,Display,E-commerce,Canada,39505,2251,0.057,3.06,6888.06,149,46.23,30920.99,4.49,12,9,2024,4,24032.93,2,High ROAS,-0.040835375,1.094066775313734
3/11/2024,Google Ads,Shopping,Healthcare,Germany,179342,4071,0.0227,2.26,9200.46,195,47.18,30682.52,3.33,3,11,2024,1,21482.06,0,Medium ROAS,-0.478758337,-0.874125551
10/27/2024,Google Ads,Video,Fintech,UAE,75410,3039,0.0403,0.95,2887.05,239,12.08,29467.42,10.21,10,27,2024,4,26580.37,2,High ROAS,1.0010134563673805,-0.048793127
6/28/2024,Google Ads,Search,Healthcare,UAE,83488,4049,0.0485,1.15,4656.35,45,103.47,2103,0.45,6,28,2024,2,-2553.35,1,Low ROAS,-1.513673746,0.8393267572716395
12/26/2024,TikTok Ads,Display,SaaS,USA,149143,5175,0.0347,0.53,2742.75,140,19.59,11705.28,4.27,12,26,2024,4,8962.53,0,Medium ROAS,0.19261240962322332,-0.283400443
11/21/2024,Meta Ads,Shopping,Fintech,Australia,52743,1207,0.0229,1.93,2329.51,90,25.88,11281.65,4.84,11,21,2024,4,8952.14,0,Medium ROAS,0.044249056363305714,-0.950781262
4/19/2024,Meta Ads,Shopping,Healthcare,UK,92091,3342,0.0363,1.48,4946.16,145,34.11,37976.42,7.68,4,19,2024,2,33030.259999999995,0,Medium ROAS,0.32397420169381547,-0.178484299
4/14/2024,TikTok Ads,Video,Healthcare,USA,118687,10586,0.0892,0.75,7939.5,635,12.5,88046.75,11.09,4,14,2024,2,80107.25,2,High ROAS,1.5129084286990184,2.771493608311806
10/25/2024,Google Ads,Video,EdTech,UAE,195664,6378,0.0326,2.6,16582.8,312,53.15,33814.66,2.04,10,25,2024,4,17231.860000000004,0,Medium ROAS,-0.631071306,-0.26746359
9/26/2024,TikTok Ads,Search,EdTech,India,89946,5162,0.0574,0.63,3252.06,349,9.32,87393.19,26.87,9,26,2024,3,84141.13,2,High ROAS,2.97072432962243,0.7516680075298727
12/5/2024,TikTok Ads,Search,EdTech,India,170529,11766,0.069,1.48,17413.68,695,25.06,102403.13,5.88,12,5,2024,4,84989.45000000001,2,High ROAS,0.5698165610090279,1.7016439912682535
1/3/2024,Meta Ads,Display,Fintech,Canada,129750,2452,0.0189,1.09,2672.68,93,28.74,23770.39,8.89,1,3,2024,1,21097.71,0,Medium ROAS,0.3923861620546238,-1.216051884
1/22/2024,Meta Ads,Display,Healthcare,USA,197882,5144,0.026,0.81,4166.64,299,13.94,68061.76,16.33,1,22,2024,1,63895.119999999995,0,Medium ROAS,1.4969487467217926,-0.935459862
6/6/2024,Google Ads,Display,E-commerce,Australia,58266,2651,0.0455,1.22,3234.22,103,31.4,3487.43,1.08,6,6,2024,2,253.21000000000004,0,Medium ROAS,-0.253051316,0.41549512359166446
9/1/2024,Meta Ads,Search,E-commerce,USA,98699,2171,0.022,2.22,4819.62,92,52.39,5066.63,1.05,9,1,2024,3,247.01000000000022,0,Medium ROAS,-0.815832881,-0.87247469
1/18/2024,TikTok Ads,Video,EdTech,UK,172820,5512,0.0319,1.5,8268,229,36.1,38190.22,4.62,1,18,2024,1,29922.22,0,Medium ROAS,-0.073857925,-0.393326451
11/30/2024,Google Ads,Shopping,EdTech,UK,61902,2599,0.042,2.92,7589.08,160,47.43,43994.91,5.8,11,30,2024,4,36405.83,0,Medium ROAS,-0.052082768,0.21643824360151628
7/20/2024,TikTok Ads,Shopping,EdTech,UAE,148573,8706,0.0586,1.77,15409.62,643,23.97,163989.09,10.64,7,20,2024,3,148579.47,2,High ROAS,1.0047524010599715,1.0452152828007697
11/6/2024,Meta Ads,Shopping,EdTech,Germany,149654,6689,0.0447,1.29,8628.81,262,32.93,10578.46,1.23,11,6,2024,4,1949.6499999999996,0,Medium ROAS,-0.269925667,0.3727798610098724
1/24/2024,Meta Ads,Search,Healthcare,India,191478,6414,0.0335,1.57,10069.98,236,42.67,56534.15,5.61,1,24,2024,1,46464.17,0,Medium ROAS,-0.065690097,-0.289235199
5/1/2024,Meta Ads,Search,E-commerce,Canada,7196,287,0.04,2.21,634.27,10,63.43,693.26,1.09,5,1,2024,2,58.99000000000001,0,Medium ROAS,-0.841853643,0.2055061091212332
11/14/2024,Google Ads,Display,Healthcare,India,30757,1202,0.0391,3.26,3918.52,60,65.31,5647,1.44,11,14,2024,4,1728.48,0,Medium ROAS,-0.844220687,0.15603761822706477
4/11/2024,Google Ads,Display,Healthcare,Canada,17578,330,0.0188,3.07,1013.1,20,50.66,3553.78,3.51,4,11,2024,2,2540.6800000000003,0,Medium ROAS,-0.552397613,-1.089875762
2/2/2024,Google Ads,Display,E-commerce,USA,65530,2018,0.0308,2.81,5670.58,117,48.47,12114.63,2.14,2,2,2024,1,6444.049999999999,0,Medium ROAS,-0.556877702,-0.388464551
9/18/2024,TikTok Ads,Search,SaaS,UK,89403,5578,0.0624,1.48,8255.44,414,19.94,80503.15,9.75,9,18,2024,3,72247.70999999999,2,High ROAS,1.011214641187791,1.2609626833571241
6/9/2024,TikTok Ads,Shopping,E-commerce,Australia,161904,4339,0.0268,1.05,4555.95,178,25.6,22405.85,4.92,6,9,2024,2,17849.899999999998,0,Medium ROAS,0.09142564467031723,-0.727015391
9/8/2024,Meta Ads,Video,EdTech,Canada,27036,708,0.0262,1.67,1182.36,12,98.53,1538.26,1.3,9,8,2024,3,355.9000000000001,1,Low ROAS,-1.533493695,-0.4763262
6/8/2024,Meta Ads,Shopping,SaaS,UK,12712,212,0.0167,1.7,360.4,9,40.04,375.03,1.04,6,8,2024,2,14.629999999999995,0,Medium ROAS,-0.653996646,-1.220647275
2/10/2024,Google Ads,Shopping,E-commerce,UAE,24198,1214,0.0502,1.35,1638.9,60,27.32,11611.94,7.09,2,10,2024,1,9973.04,2,High ROAS,0.49693258254448025,0.6088844443380496
7/31/2024,Google Ads,Display,SaaS,India,80324,2337,0.0291,2.99,6987.63,50,139.75,12463.37,1.78,7,31,2024,3,5475.740000000001,1,Low ROAS,-2.154705998,-0.174468879
4/22/2024,Google Ads,Search,SaaS,Germany,160525,6003,0.0374,1.67,10025.01,106,94.58,12306.27,1.23,4,22,2024,2,2281.26,1,Low ROAS,-1.376697767,0.1588782847662397
2/27/2024,Google Ads,Display,Fintech,Germany,104821,4224,0.0403,1.36,5744.64,307,18.71,89314.07,15.55,2,27,2024,1,83569.43000000001,2,High ROAS,1.4575246289424448,-0.083848077
10/3/2024,Google Ads,Video,Healthcare,India,48118,1616,0.0336,3.66,5914.56,129,45.85,28604.24,4.84,10,3,2024,4,22689.68,0,Medium ROAS,-0.200639368,-0.264420344
2/6/2024,TikTok Ads,Display,SaaS,Australia,53709,2868,0.0534,0.89,2552.52,222,11.5,47503.54,18.61,2,6,2024,1,44951.020000000004,2,High ROAS,2.0193570167563726,0.6165558649851549
2/14/2024,Google Ads,Display,Healthcare,UK,25497,1142,0.0448,1.84,2101.28,75,28.02,18551.01,8.83,2,14,2024,1,16449.73,2,High ROAS,0.6234325146276609,0.2801957285603905
8/26/2024,TikTok Ads,Display,Fintech,UAE,178782,7705,0.0431,1.28,9862.4,352,28.02,30909.61,3.13,8,26,2024,3,21047.21,0,Medium ROAS,0.0015990928309494476,0.2432014314647283
5/3/2024,Meta Ads,Video,Healthcare,India,189221,7587,0.0401,0.91,6904.17,80,86.3,2769.22,0.4,5,3,2024,2,-4134.95,1,Low ROAS,-1.30149078,0.2959955929535517
12/26/2024,Meta Ads,Search,Fintech,Germany,138704,1803,0.013,0.86,1550.58,119,13.03,10297.42,6.64,12,26,2024,4,8746.84,0,Medium ROAS,0.3673050292639666,-1.586179394
10/8/2024,Google Ads,Video,EdTech,UK,120475,7794,0.0647,0.78,6079.32,530,11.47,143639.1,23.63,10,8,2024,4,137559.78,2,High ROAS,2.6527693812452404,1.2160218409423686
8/19/2024,Google Ads,Shopping,Healthcare,Germany,125019,8251,0.066,3.77,31106.27,609,51.08,135443.82,4.35,8,19,2024,3,104337.55,2,High ROAS,-0.05954751,1.6325147546125591
12/11/2024,Meta Ads,Search,EdTech,USA,198775,3637,0.0183,1.99,7237.63,235,30.8,18520.23,2.56,12,11,2024,4,11282.599999999999,0,Medium ROAS,-0.321836161,-1.175683191
1/5/2024,TikTok Ads,Video,EdTech,Australia,52059,2956,0.0568,0.57,1684.92,29,58.1,5633.14,3.34,1,5,2024,1,3948.2200000000003,2,High ROAS,-0.365921856,1.1349834953540923
5/31/2024,Google Ads,Display,SaaS,USA,183373,7169,0.0391,1.55,11111.95,342,32.49,18314.28,1.65,5,31,2024,2,7202.329999999998,0,Medium ROAS,-0.266452924,0.04287435325154954
9/13/2024,Meta Ads,Search,E-commerce,USA,114844,3307,0.0288,2.1,6944.7,123,56.46,36552.89,5.26,9,13,2024,3,29608.19,0,Medium ROAS,-0.377204802,-0.51071491
8/27/2024,Meta Ads,Search,E-commerce,USA,53865,1098,0.0204,1.28,1405.44,67,20.98,2545.35,1.81,8,27,2024,3,1139.9099999999999,0,Medium ROAS,-0.217266439,-1.07933409
1/7/2024,Google Ads,Video,E-commerce,Germany,25080,1113,0.0444,2.62,2916.06,49,59.51,2232.61,0.77,1,7,2024,1,-683.45,0,Medium ROAS,-0.771329852,0.4501954970001503
7/12/2024,TikTok Ads,Search,E-commerce,India,95853,4658,0.0486,0.31,1443.98,92,15.7,27317.08,18.92,7,12,2024,3,25873.100000000002,2,High ROAS,1.939551078720945,0.34978456363902655
5/26/2024,Google Ads,Video,SaaS,Canada,27593,896,0.0325,2.39,2141.44,48,44.61,8087.57,3.78,5,26,2024,2,5946.129999999999,0,Medium ROAS,-0.302111643,-0.320827936
9/11/2024,Meta Ads,Video,EdTech,USA,34949,1324,0.0379,1.79,2369.96,86,27.56,9084.22,3.83,9,11,2024,3,6714.259999999999,0,Medium ROAS,0.038709013696733775,-0.0666488
5/17/2024,TikTok Ads,Shopping,E-commerce,USA,72986,3379,0.0463,1.77,5980.83,188,31.81,17387.72,2.91,5,17,2024,2,11406.890000000001,0,Medium ROAS,-0.058137498,0.443461021586954
2/2/2024,Google Ads,Shopping,Healthcare,UAE,149848,9290,0.062,1.97,18301.3,537,34.08,106414.01,5.81,2,2,2024,1,88112.70999999999,2,High ROAS,0.3488399608369857,1.3280027913461676
9/3/2024,Google Ads,Video,SaaS,Australia,143235,3981,0.0278,1.83,7285.23,125,58.28,27104.75,3.72,9,3,2024,3,19819.52,0,Medium ROAS,-0.5807107,-0.545833561
2/11/2024,TikTok Ads,Video,EdTech,India,157625,9457,0.06,0.48,4539.36,534,8.5,147520.8,32.5,2,11,2024,1,142981.44,2,High ROAS,3.6068066678938204,0.8386998769779292
11/28/2024,Meta Ads,Search,Fintech,India,172816,3819,0.0221,2.14,8172.66,193,42.35,41926.28,5.13,11,28,2024,4,33753.619999999995,0,Medium ROAS,-0.210540379,-0.944518454
12/14/2024,TikTok Ads,Video,E-commerce,UK,56529,4494,0.0795,1.51,6785.94,104,65.25,9525.68,1.4,12,14,2024,4,2739.7400000000007,2,High ROAS,-0.496106987,2.49296850817826
4/13/2024,TikTok Ads,Shopping,EdTech,USA,176030,13079,0.0743,1.51,19749.29,200,98.75,41247.07,2.09,4,13,2024,2,21497.78,1,Low ROAS,-1.034756752,2.2979817599950274
11/3/2024,Meta Ads,Search,SaaS,Canada,128355,1758,0.0137,1.86,3269.88,122,26.8,6205.33,1.9,11,3,2024,4,2935.45,0,Medium ROAS,-0.364441362,-1.448158417
9/25/2024,Google Ads,Video,Fintech,USA,14096,476,0.0338,1.29,614.04,34,18.06,3175.83,5.17,9,25,2024,3,2561.79,0,Medium ROAS,0.3065266116780491,-0.350309861
